1,5.00,Sartura,0,Ahn'Qiraj,Larona,2016-08-24 19:39:28,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Trestugaar|Hurmelhej|Salival|Larona|Deva|Jungeltroll|Roxigar|Tentto|Wingsy|Arkemea|Awsomenews,0
1,5.00,Ouru,0,Ahn'Qiraj,Larona,2016-08-24 20:59:44,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Deva|Awsomenews|Roxigar|Jungeltroll|Wingsy|Trestugaar|Arkemea|Larona|Salival,0
1,-34.00,Necklace of Purity,1,Ahn'Qiraj,Larona,2016-08-24 19:41:24,Arkemea,0
1,-450.00,Barb of the Sand Reaver,1,Ahn'Qiraj,Larona,2016-08-24 19:48:20,Larona,0
1,-281.00,Qiraji Bindings of Command,1,Ahn'Qiraj,Larona,2016-08-24 20:01:15,Bigboned,0
1,-220.00,Grasp of the Old God,1,Ahn'Qiraj,Larona,2016-08-24 21:24:07,Sandsten,0
1,-220.00,Ouro's Intact Hide,1,Ahn'Qiraj,Larona,2016-08-24 21:01:08,Injection,0
1,5.00,Bug Trio,0,Ahn'Qiraj,Larona,2016-08-24 19:31:20,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Trestugaar|Hurmelhej|Salival|Larona|Deva|Jungeltroll|Roxigar|Tentto|Wingsy|Arkemea|Awsomenews,0
1,5.00,Twins,0,Ahn'Qiraj,Larona,2016-08-24 20:30:37,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Deva|Awsomenews|Roxigar|Jungeltroll|Wingsy|Trestugaar|Arkemea|Larona|Salival,0
1,0.00,BenchDKP,0,Onyxia's Lair,Larona,2016-08-24 21:55:25,Hurmelhej,0
1,-433.00,Husk of the Old God,1,Ahn'Qiraj,Larona,2016-08-24 21:26:41,Wingsy,0
1,-50.00,Vek'lor's Diadem,1,Ahn'Qiraj,Larona,2016-08-24 20:22:28,Sandsten,0
1,-25.00,Vis'kag the Bloodletter,1,Onyxia's Lair,Larona,2016-08-24 22:07:24,Nerghul,0
1,-200.00,Skin of the Great Sandworm,1,Ahn'Qiraj,Larona,2016-08-24 21:00:10,Wingsy,0
1,-250.00,Cloak of Concentrated Hatred,1,Ahn'Qiraj,Larona,2016-08-24 19:17:53,Salival,0
1,-33.00,Burrower Bracers,1,Ahn'Qiraj,Larona,2016-08-24 21:01:52,Arkemea,0
1,15.00,3 hrs raid,0,Orgrimmar,Larona,2016-08-24 21:50:08,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Trestugaar|Deva|Awsomenews|Roxigar|Jungeltroll|Wingsy|Tentto|Larona|Arkemea|Salival|Hurmelhej,0
1,5.00,Cthun,0,Ahn'Qiraj,Larona,2016-08-24 21:22:45,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Deva|Awsomenews|Roxigar|Jungeltroll|Wingsy|Trestugaar|Arkemea|Larona|Salival,0
1,10.00,Skeram+Early DKP,0,Ahn'Qiraj,Larona,2016-08-24 19:19:21,Toriaz|Potatomasher|Bigboned|Sandsten|Kalven|Memphis|Injection|Lmory|Orthoron|Nakz|Trestugaar|Hurmelhej|Salival|Larona|Deva|Jungeltroll|Roxigar|Tentto|Wingsy|Arkemea|Awsomenews,0
1,-50.00,Fetish of the Sand Reaver,1,Ahn'Qiraj,Larona,2016-08-24 19:49:21,Orthoron,0
1,5.00,Viscidus,0,WebDKP,agonykronosdkp,2016-08-25 08:16:30,Arkemea|Awsomenews|Bigboned|Deva|Injection|Jungeltroll|Kalven|Larona|Lmory|Memphis|Nakz|Orthoron|Potatomasher|Roxigar|Salival|Sandsten|Tentto|Toriaz|Trestugaar|Wingsy|Hurmelhej,0
1,70.00,Bench raid,0,WebDKP,agonykronosdkp,2016-08-25 12:57:54,Stabzes,0
1,30.00,BenchDKP,0,Blackwing Lair,Larona,2016-08-28 20:09:01,Salival,0
1,5.00,Blackwing Lair: Ebonroc,0,Blackwing Lair,Larona,2016-08-28 20:06:21,Potatomasher|Lazyspawn|Stabzes|Kalven|Injection|Nerghul|Lmory|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,-20.00,Bracers of Arcane Accuracy,1,Blackwing Lair,Larona,2016-08-28 19:46:27,Arkemea,0
1,-350.00,Staff of the Shadow Flame,1,Blackwing Lair,Larona,2016-08-28 20:28:11,Injection,0
1,-20.00,Ring of Blackrock,1,Blackwing Lair,Larona,2016-08-28 19:48:58,Lazyspawn,0
1,-26.00,Breastplate of Wrath,1,Blackwing Lair,Larona,2016-08-28 20:30:12,Lmory,0
1,5.00,Blackwing Lair: Firemaw,0,Blackwing Lair,Larona,2016-08-28 19:48:00,Potatomasher|Lazyspawn|Stabzes|Kalven|Injection|Nerghul|Lmory|Orthoron|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,0.00,BenchDKP,0,Duskwood,Larona,2016-08-28 19:12:05,Hurmelhej,0
1,5.00,BenchDKP,0,Blackwing Lair,Larona,2016-08-28 19:28:11,Kalven,0
1,5.00,Blackwing Lair: Chromaggus,0,Blackwing Lair,Larona,2016-08-28 20:15:32,Potatomasher|Lazyspawn|Kalven|Injection|Nerghul|Lmory|Nakz|Larona|Salival|Deva|Hurmelhej|Nobody|Wingsy|Trestugaar|Arkemea,0
1,5.00,Blackwing Lair: Razorgore the Untamed,0,Blackwing Lair,Larona,2016-08-28 19:25:51,Potatomasher|Lazyspawn|Stabzes|Injection|Nerghul|Lmory|Orthoron|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,5.00,Blackwing Lair: Broodlord Lashlayer,0,Blackwing Lair,Larona,2016-08-28 19:44:01,Potatomasher|Lazyspawn|Stabzes|Kalven|Injection|Nerghul|Lmory|Orthoron|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,-30.00,Bloodfang Boots,1,Blackwing Lair,Larona,2016-08-28 19:45:10,Nerghul,0
1,5.00,Blackwing Lair: Flamegor,0,Blackwing Lair,Larona,2016-08-28 20:08:09,Potatomasher|Lazyspawn|Stabzes|Kalven|Injection|Nerghul|Lmory|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,-20.00,Nemesis Bracers,1,Blackwing Lair,Larona,2016-08-28 19:26:32,Arkemea,0
1,-20.00,Nemesis Gloves,1,Blackwing Lair,Larona,2016-08-28 20:08:46,Wingsy,0
1,5.00,Blackwing Lair: Vaelastrasz the Corrupt,0,Blackwing Lair,Larona,2016-08-28 19:30:35,Potatomasher|Lazyspawn|Stabzes|Kalven|Injection|Nerghul|Lmory|Orthoron|Nakz|Larona|Hurmelhej|Deva|Nobody|Trestugaar|Wingsy|Arkemea,0
1,15.00,Blackwing Lair: Nefarian + 2 hrs raid,0,Blackwing Lair,Larona,2016-08-28 20:26:35,Potatomasher|Lazyspawn|Kalven|Injection|Nerghul|Lmory|Orthoron|Nakz|Larona|Salival|Deva|Hurmelhej|Nobody|Wingsy|Trestugaar|Arkemea,0
1,50.00,BenchDKP,0,Blackwing Lair,Larona,2016-08-28 20:29:40,Awsomenews|Memphis|Sandsten|Stabzes|Tentto|Toriaz,0
1,50.00,BWL last week,0,WebDKP,agonykronosdkp,2016-08-31 07:45:11,Bigboned,0
1,-60.00,DECAY,0,WebDKP,agonykronosdkp,2016-08-31 07:54:47,Arkemea|Awsomenews|Bigboned|Deva|Hurmelhej|Injection|Jungeltroll|Kalven|Larona|Lazyspawn|Lmory|Memphis|Nakz|Nerghul|Nobody|Orthoron|Potatomasher|Roxigar|Salival|Sandsten|Stabzes|Tentto|Toriaz|Trestugaar|Wingsy,0
1,-399.00,Vek'nilash's Circlet,1,Ahn'Qiraj,Larona,2016-08-31 20:03:38,Trestugaar,0
1,-150.00,Wormscale Blocker,1,Ahn'Qiraj,Larona,2016-08-31 20:47:12,Toriaz,0
1,-520.00,Eye of C'Thun,1,Ahn'Qiraj,Larona,2016-08-31 21:10:49,Lazyspawn,0
1,5.00,1 hr raid,0,Silithus,Larona,2016-08-31 21:13:49,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Roxigar|Trestugaar|Stabzes|Nerghul|Wingsy|Arkemea|Sandsten|Deva|Hurmelhej,0
1,5.00,Huhuran,0,Ahn'Qiraj,Larona,2016-08-31 19:45:40,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,-70.00,Totem of Life,1,Ahn'Qiraj,Larona,2016-08-31 19:34:23,Toriaz,0
1,-45.00,Silithid Claw,1,Ahn'Qiraj,Larona,2016-08-31 19:28:20,Larona,0
1,5.00,Fankriss,0,Ahn'Qiraj,Larona,2016-08-31 19:40:50,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,5.00,Twins,0,Ahn'Qiraj,Larona,2016-08-31 20:17:55,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,5.00,1 hr raid,0,Ahn'Qiraj,Larona,2016-08-31 20:17:59,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,10.00,Ouro + Cthun,0,Ahn'Qiraj,Larona,2016-08-31 21:06:46,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Roxigar|Trestugaar|Stabzes|Nerghul|Wingsy|Arkemea|Sandsten|Deva|Hurmelhej,0
1,5.00,1 hr raid,0,Orgrimmar,Larona,2016-08-31 22:51:25,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Bigboned,0
1,-251.00,Imperial Qiraji Armaments,1,Ahn'Qiraj,Larona,2016-08-31 20:02:51,Lmory,0
1,5.00,Early,0,Stranglethorn Vale,Larona,2016-08-31 18:54:47,Toriaz|Potatomasher|Bigboned|Lazyspawn|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Trestugaar|Hurmelhej|Jungeltroll|Deva|Wingsy|Stabzes|Tentto|Arkemea|Nerghul|Roxigar|Sandsten,0
1,5.00,Sartura,0,Ahn'Qiraj,Larona,2016-08-31 19:27:34,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,-200.00,Qiraji Bindings of Dominance,1,Ahn'Qiraj,Larona,2016-08-31 19:45:26,Trestugaar,0
1,-701.00,Eyestalk Waist Cord,1,Ahn'Qiraj,Larona,2016-08-31 21:08:05,Memphis,0
1,-50.00,Scarab Brooch,1,Ahn'Qiraj,Larona,2016-08-31 22:50:57,Roxigar,0
1,-225.00,Imperial Qiraji Armaments,1,Ahn'Qiraj,Larona,2016-08-31 22:48:46,Hurmelhej,0
1,5.00,Viscidus,0,Ahn'Qiraj,Larona,2016-08-31 22:48:02,Toriaz|Potatomasher|Bigboned|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Roxigar|Deva|Trestugaar|Stabzes|Nerghul|Wingsy|Jungeltroll|Arkemea|Hurmelhej,0
1,10.00,1 hr raid + Bug Trio,0,Ahn'Qiraj,Larona,2016-08-31 21:57:47,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,30.00,DKP back,0,Silithus,Larona,2016-08-31 21:14:38,Deva,0
1,-33.00,Ring of Swarming Thought,1,Ahn'Qiraj,Larona,2016-08-31 19:18:06,Arkemea,0
1,5.00,Skeram,0,Ahn'Qiraj,Larona,2016-08-31 19:17:27,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Injection|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Bigboned|Deva|Roxigar|Trestugaar|Stabzes|Wingsy|Nerghul|Arkemea|Hurmelhej,0
1,10.00,2 hr raid,0,Blackwing Lair,Larona,2016-09-04 22:01:49,Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Looz|Nobody|Larona|Lmory|Nakz|Tentto|Deva|Nerghul|Bigboned|Injection|Roxigar|Hurmelhej|Wingsy|Klimpfan|Arkemea,0
1,5.00,1 hr raid,0,Blackwing Lair,Larona,2016-09-04 20:23:11,Toriaz|Potatomasher|Jungeltroll|Sandsten|Memphis|Looz|Nobody|Larona|Lmory|Nakz|Tentto|Salival|Hurmelhej|Nerghul|Bigboned|Deva|Injection|Roxigar|Wingsy|Klimpfan|Arkemea,0
1,5.00,Blackwing Lair: Firemaw,0,Blackwing Lair,Larona,2016-09-04 20:00:23,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,5.00,Blackwing Lair: Nefarian,0,Blackwing Lair,Larona,2016-09-04 22:44:31,Potatomasher|Jungeltroll|Lazyspawn|Sandsten|Memphis|Looz|Nerghul|Larona|Lmory|Nakz|Tentto|Nobody|Hurmelhej|Arkemea|Wingsy|Klimpfan|Roxigar|Deva|Bigboned|Injection,0
1,5.00,Blackwing Lair: Broodlord Lashlayer,0,Blackwing Lair,Larona,2016-09-04 19:50:47,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,5.00,Blackwing Lair: Flamegor,0,Blackwing Lair,Larona,2016-09-04 20:39:29,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,5.00,Blackwing Lair: Vaelastrasz the Corrupt,0,Blackwing Lair,Larona,2016-09-04 19:35:14,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,5.00,Blackwing Lair: Ebonroc,0,Blackwing Lair,Larona,2016-09-04 20:36:59,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,-20.00,Nemesis Robes,1,Blackwing Lair,Larona,2016-09-04 22:47:22,Arkemea,0
1,1265.00,New char,0,Searing Gorge,Larona,2016-09-04 19:09:18,Looz,0
1,5.00,Blackwing Lair: Chromaggus,0,Blackwing Lair,Larona,2016-09-04 20:57:40,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,5.00,Blackwing Lair: Razorgore the Untamed,0,Blackwing Lair,Larona,2016-09-04 19:32:24,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Lmory|Nakz|Tentto|Larona|Hurmelhej|Deva|Arkemea|Nobody|Wingsy|Klimpfan|Roxigar|Looz|Jungeltroll|Salival,0
1,-20.00,Shroud of Pure Thought,1,Blackwing Lair,Larona,2016-09-04 20:40:50,Jungeltroll,0
1,-20.00,Head of Nefarian,1,Blackwing Lair,Larona,2016-09-04 22:48:31,Nobody,0
1,5.00,Early,0,Searing Gorge,Larona,2016-09-04 19:09:31,Toriaz|Potatomasher|Bigboned|Sandsten|Memphis|Injection|Nerghul|Larona|Lmory|Nakz|Tentto|Salival|Deva|Hurmelhej|Roxigar|Wingsy|Klimpfan|Arkemea|Jungeltroll|Looz,0
1,60.00,BenchDKP,0,WebDKP,agonykronosdkp,2016-09-04 13:53:57,Orthoron,0
1,-65.00,DECAY,0,WebDKP,agonykronosdkp,2016-09-07 09:10:26,Arkemea|Awsomenews|Bigboned|Deva|Hurmelhej|Injection|Jungeltroll|Kalven|Klimpfan|Larona|Lazyspawn|Lmory|Looz|Memphis|Nakz|Nerghul|Nobody|Orthoron|Potatomasher|Roxigar|Salival|Sandsten|Stabzes|Tentto|Toriaz|Trestugaar|Wingsy,0
1,10.00,2 hr raid,0,Ahn'Qiraj,Larona,2016-09-07 22:52:09,Toriaz|Potatomasher|Bigboned|Lazyspawn|Knutisfix|Stabzes|Kalven|Awsomenews|Looz|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Memphis|Deva|Sandsten|Injection|Salival|Klimpfan|Trestugaar|Arkemea|Jungeltroll|Nerghul,0
1,5.00,BenchDKP,0,Orgrimmar,Larona,2016-09-07 23:29:49,Awsomenews,0
1,5.00,Huhuran,0,Ahn'Qiraj,Larona,2016-09-07 19:41:17,Toriaz|Potatomasher|Bigboned|Lazyspawn|Stabzes|Kalven|Awsomenews|Looz|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Nerghul|Deva|Memphis|Sandsten|Roxigar|Injection|Klimpfan|Salival|Arkemea,0
1,5.00,Viscidus,0,Ahn'Qiraj,Larona,2016-09-07 23:27:08,Toriaz|Potatomasher|Jungeltroll|Lazyspawn|Knutisfix|Stabzes|Kalven|Memphis|Looz|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Nerghul|Hurmelhej|Deva|Bigboned|Salival|Klimpfan|Arkemea|Trestugaar|Injection|Sandsten,0
1,-589.00,Eyestalk Waist Cord,1,Ahn'Qiraj,Larona,2016-09-07 22:29:53,Nobody,0
1,-50.00,Cape of the Trinity,1,Ahn'Qiraj,Larona,2016-09-07 22:49:19,Trestugaar,0
1,-219.00,Shard of the Fallen Star,1,Ahn'Qiraj,Larona,2016-09-07 19:47:58,Salival,0
1,-100.00,Ouro's Intact Hide,1,Ahn'Qiraj,Larona,2016-09-07 21:51:29,Trestugaar,0
1,-422.00,Husk of the Old God,1,Ahn'Qiraj,Larona,2016-09-07 22:31:31,Trestugaar,0
1,-30.00,Wasphide Gauntlets,1,Ahn'Qiraj,Larona,2016-09-07 19:43:32,Lazyspawn,0
1,5.00,Cthun,0,Ahn'Qiraj,Larona,2016-09-07 22:27:22,Toriaz|Potatomasher|Bigboned|Lazyspawn|Knutisfix|Stabzes|Kalven|Awsomenews|Looz|Nobody|Larona|Lmory|Orthoron|Nakz|Tentto|Hurmelhej|Memphis|Deva|Sandsten|Injection|Salival|Klimpfan|Trestugaar|Arkemea|Jungeltroll|Nerghul,0
1,-500.00,Amulet of Vek'nilash,1,Ahn'Qiraj,Larona,2016-09-07 19:57:35,Injection,0
1,-151.00,Imperial Qiraji Armaments,1,Ahn'Qiraj,Larona,2016-09-07 19:58:23,Kalven,0
1,-150.00,Vek'nilash's Circlet,1,Ahn'Qiraj,Larona,2016-09-07 19:56:45,Memphis,0
